"","year","state_code","population","age_0_to_4","age_05_to_09","age_10_to_19","age_20_to_24","age_25_to_29","age_30_to_34","age_35_to_39","age_40_to_44","age_45_to_49","age_50_to_54","age_55_to_59","age_60_to_64","age_65_to_69","age_70_to_74","age_75_to_79","age_80_to_84","age_85_plus","female","male","married","widowed","divorced","separated","never_married_or_under_15_years_old","u_s_citizen_by_naturalization","not_a_citizen_of_the_u_s","entered_us_before_2000","entered_us_in_2000_or_later","speaks_english_less_than_very_well","less_than_high_school","high_school_graduate_ged_or_alternative_credential","some_college_associate_degree","bachelors_degree_or_higher","males_in_civilian_labor_force","females_in_civilian_labor_force","unemployed_males","unemployed_females","private_wage_and_salary_workers","government_workers","self_employed_not_incorporated","self_employed_incorporated","accommodation_and_food_services_and_arts_entertainment_and_recreation","construction","education","finance_insurance_and_real_estate","health_care_social_assistance","information","manufacturing","other_services","professional_scientific_management_and_administrative_services","public_administration","retail","transportation_warehousing_utilities_natural_resources","wholesale_trade","other","management_professional","services","sales_and_office","construction_and_extracion","maintenance_and_repair","production_transportation_and_material_moving","educational_instruction_and_library_occupations","arts_design_entertainment_sports_and_media_occupations","healthcare_practitioner_and_technical_occupations","other_2","individuals_below_poverty","individuals_above_poverty","not_determined","median_personal_earnings","median_personal_earnings_excl_0_and_neg","u_s_citizen_by_0turalization","high_school_graduate_ged_or_alter0tive_credential","fi0nce_insurance_and_real_estate","professio0l_scientific_ma0gement_and_administrative_services","transportation_warehousing_utilities_0tural_resources","ma0gement_professio0l","mainte0nce_and_repair","educatio0l_instruction_and_library_occupations","median_perso0l_earnings","median_perso0l_earnings_excl_0_and_neg","occupied_housing_units","total_number_of_family_households","family_households_in_poverty","family_households_not_in_poverty","owner_occupied_units","renter_occupied_units","under_20_percent_of_hh_income","x20_to_25_percent_of_hh_income","x25_to_30_percent_of_hh_income","x30_to_35_percent_of_hh_income","x35_percent_of_hh_income","under_15_percent_of_hh_income","x15_to_20_percent_of_hh_income","x20_to_25_percent_of_hh_income_2","x25_to_30_percent_of_hh_income_2","x30_to_35_percent_of_hh_income_2","x35_percent","crowded_units","median_household_income","x85_plus","poulation"
"235",2009,54,408,0,0,128,0,0,0,0,212,0,68,0,0,0,0,0,0,0,340,68,408,0,0,0,0,145,263,280,128,68,0,0,280,0,68,212,0,0,135,0,145,0,135,0,0,0,0,0,0,0,145,0,0,0,0,0,128,280,0,0,0,0,0,0,0,0,128,280,0,1700,95000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408
"236",2009,55,501,0,0,36,0,0,154,0,143,50,0,0,118,0,0,0,0,0,311,190,465,0,0,0,36,118,383,322,179,0,0,143,0,322,154,168,0,50,415,50,0,0,297,0,50,0,0,0,0,0,0,0,118,0,0,0,190,143,118,0,0,0,50,0,0,0,86,415,0,24000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501
"237",2010,1,2192,0,0,91,387,1116,85,105,0,125,283,0,0,0,0,0,0,0,1520,672,892,0,348,24,928,789,1403,361,1831,774,450,284,24,956,581,1435,0,65,1225,402,24,365,283,365,206,296,0,65,0,284,426,0,0,91,0,0,565,284,763,0,91,0,489,0,0,0,85,2107,0,22000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2192
"238",2010,2,99,0,0,0,0,0,0,0,0,99,0,0,0,0,0,0,0,0,99,0,99,0,0,0,0,99,0,99,0,0,0,0,99,0,0,99,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,0,0,0,0,99,0,0,0,0,0,0,0,0,0,0,99,0,91100,91100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99
"239",2010,4,1737,74,0,86,350,328,48,299,235,71,73,77,96,0,0,0,0,0,983,754,1012,0,95,0,630,533,1204,547,1190,515,153,55,73,946,500,655,0,79,979,151,126,72,72,0,131,192,359,86,141,55,48,74,95,0,75,79,830,262,149,0,55,0,179,86,97,79,591,1146,0,6000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1737
"240",2010,5,1763,0,209,673,0,0,0,294,0,0,587,0,0,0,0,0,0,0,1072,691,881,0,0,0,882,175,1588,913,850,738,0,497,0,384,346,182,0,0,443,85,0,0,0,0,182,0,0,0,112,0,234,0,0,0,0,0,1347,0,0,0,0,234,182,0,0,0,328,1435,0,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1763
"241",2010,6,31629,192,398,2442,1138,5600,4583,3977,4069,3357,1642,1839,408,1298,187,179,244,76,17821,13808,17408,368,3268,1109,9476,12194,19435,16599,15030,8247,1910,3838,8068,13643,10170,11164,602,994,17273,2172,4086,709,4374,300,2168,1730,3188,673,1004,2078,3566,666,2653,1561,416,183,13445,6313,5854,189,63,1029,1250,1841,1443,202,4308,27211,110,18800,29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31629
"242",2010,8,1593,0,70,70,0,71,372,63,284,362,150,77,0,74,0,0,0,0,457,1136,717,0,396,96,384,447,1146,642,951,483,111,301,213,828,996,315,0,77,825,150,348,62,159,62,82,71,0,0,475,78,155,0,142,161,0,0,524,156,219,62,0,391,82,159,0,0,173,1420,0,31000,33120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1593
"243",2010,9,17758,0,0,1302,839,2500,3019,3045,1785,1908,1031,1088,789,282,136,0,0,34,9442,8316,9967,263,1572,259,5697,3076,14682,8082,9676,11831,3654,6677,2814,2472,7750,6435,165,1213,8795,939,4983,452,1366,3274,565,487,701,0,2330,2201,3133,236,557,75,244,409,3327,6988,1056,2965,72,2155,470,0,241,484,2632,15008,118,15000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17758
"244",2010,10,792,0,0,0,0,403,0,0,83,0,0,0,207,0,99,0,0,0,538,254,550,99,0,0,143,389,403,389,403,172,99,194,96,403,254,356,0,0,514,96,0,0,0,0,96,70,260,0,0,111,0,0,0,73,0,0,325,0,96,111,0,0,0,0,260,0,99,693,0,36700,36700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792
"245",2010,11,796,0,0,0,0,133,81,79,129,0,161,102,111,0,0,0,0,0,542,254,567,0,0,0,229,0,796,160,636,263,161,0,133,502,190,440,0,0,375,111,208,0,69,0,0,0,0,0,0,225,208,111,0,81,0,0,423,230,0,0,0,0,0,79,0,64,69,727,0,21000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796
"246",2010,12,67180,550,851,3701,4968,5621,9325,7481,8180,9327,6589,4247,2742,1727,607,757,103,404,38577,28603,37442,2040,8044,2236,17418,20104,47076,36597,30583,29468,4973,17098,14984,20055,23478,26185,1734,2691,37583,2222,8314,5035,7514,9316,2472,3509,3707,643,2496,6758,9629,710,2715,1851,1834,357,25153,18127,10065,6714,68,2820,1510,803,976,571,6671,60114,395,19000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67180
"247",2010,13,10489,0,100,658,1107,896,1679,1150,1229,924,1037,943,563,203,0,0,0,0,5244,5245,7018,203,1235,0,2033,3063,7426,4325,6164,4060,966,2920,1907,2831,4591,3532,220,161,5529,373,2155,578,479,2150,241,425,266,0,490,1696,2169,179,146,80,314,69,3504,2923,661,1897,196,780,268,0,143,69,882,9607,0,20800,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10489
"248",2010,15,1016,0,0,0,0,82,0,28,411,390,105,0,0,0,0,0,0,0,690,326,507,0,509,0,0,726,290,934,82,0,0,129,529,358,244,690,0,0,785,102,129,0,703,37,0,147,0,0,82,0,0,0,47,0,0,0,229,207,496,37,0,0,0,47,0,0,0,1016,0,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1016
"249",2010,16,799,0,0,0,0,227,0,91,89,0,0,275,0,0,0,0,0,117,799,0,682,117,0,0,0,485,314,117,682,0,0,0,749,50,0,318,0,91,227,0,141,0,0,0,0,0,0,91,227,0,50,0,0,0,0,0,708,0,91,0,0,0,0,0,0,0,117,682,0,1600,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799
"250",2010,17,4867,99,198,288,329,546,561,650,753,173,796,87,56,228,0,0,0,103,3043,1824,3055,0,483,136,1193,1703,3164,2656,2211,1726,230,616,1357,1750,1073,1394,87,178,2583,403,71,157,106,0,334,0,705,96,796,71,379,0,405,61,261,97,2717,297,728,84,0,319,242,96,287,97,1149,3718,0,5000,25300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4867
"251",2010,18,394,0,0,0,0,0,0,205,189,0,0,0,0,0,0,0,0,0,217,177,285,0,109,0,0,0,394,177,217,109,0,80,0,314,177,217,0,0,394,0,0,0,0,0,97,0,108,0,0,0,109,0,80,0,0,0,0,0,217,0,0,80,97,0,0,0,0,394,0,35200,35200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,394
"252",2010,19,460,0,81,101,0,0,163,115,0,0,0,0,0,0,0,0,0,0,379,81,278,0,0,0,182,0,460,101,359,0,0,0,163,115,0,216,0,0,216,0,0,0,0,0,0,0,0,0,0,0,278,0,101,0,0,0,81,0,379,0,0,0,0,0,0,0,0,460,0,0,44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460
"253",2010,20,1021,0,0,0,72,123,224,0,107,141,0,354,0,0,0,0,0,0,955,66,949,0,0,0,72,107,914,544,477,75,0,0,264,685,66,299,0,0,75,224,189,0,0,141,0,0,0,0,0,123,0,224,0,0,0,0,832,123,0,66,0,0,0,0,0,0,0,1021,0,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1021
"254",2010,21,1251,102,106,116,96,0,140,472,0,0,0,219,0,0,0,0,0,0,483,768,556,0,206,0,489,541,710,683,568,317,0,206,219,406,348,414,206,0,638,193,0,0,0,0,69,0,71,0,206,0,485,0,0,0,0,0,686,0,219,0,0,206,69,0,71,0,96,1155,0,10000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1251
"255",2010,22,2825,0,0,262,0,305,1119,407,518,0,93,121,0,0,0,0,0,0,1423,1402,1666,0,0,0,1159,323,2502,481,2344,1283,284,1194,441,644,1140,913,0,230,1205,138,328,310,696,430,481,0,0,0,0,0,253,0,0,0,121,230,735,949,0,430,0,0,314,167,0,230,227,2598,0,12000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2825
"256",2010,23,628,0,0,0,84,405,0,0,0,139,0,0,0,0,0,0,0,0,405,223,544,0,0,0,84,139,489,139,489,0,0,0,544,0,139,405,0,0,628,0,0,0,84,0,0,0,405,0,139,0,0,0,0,0,0,0,139,84,0,0,0,0,405,0,0,0,0,544,84,17500,17500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,628
"257",2010,24,7662,0,118,376,515,204,725,1262,859,597,528,465,382,215,252,467,375,322,4052,3610,4150,403,432,510,2167,3345,4317,5287,2375,2796,1153,1706,1516,2278,2815,2392,0,266,2127,1388,1543,457,418,507,679,275,838,0,0,875,676,1166,0,0,81,61,4009,1715,498,311,99,81,542,107,239,61,419,7243,0,15100,31000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7662
"258",2010,25,73044,352,953,4846,4242,11111,13846,10547,11251,8291,4220,2144,743,0,322,176,0,0,35643,37401,38248,820,6646,3218,24112,12151,60893,25586,47458,44389,14376,28606,12274,7395,32301,26732,2473,2104,47316,1540,13936,1322,11243,12158,1783,1601,4674,301,3613,10288,12701,582,3963,869,952,264,11857,31956,8177,11532,1686,5341,822,489,783,317,7659,65134,251,18000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73044
"259",2010,26,3672,0,0,413,858,733,331,373,131,21,305,101,0,0,320,86,0,0,2228,1444,1930,235,206,0,1301,1077,2595,1625,2047,537,0,406,85,1910,910,1207,0,0,2652,440,0,0,300,0,514,107,133,115,422,0,510,57,934,0,0,0,1868,211,1237,0,0,64,39,0,253,0,571,2767,334,15000,21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3672
"260",2010,27,1872,0,0,24,135,810,712,0,0,151,40,0,0,0,0,0,0,0,1402,470,1521,0,0,0,351,798,1074,347,1525,174,0,275,532,906,359,1177,0,40,1371,276,0,0,224,0,276,114,296,0,40,111,451,0,0,135,0,0,339,480,451,0,0,175,276,0,151,0,24,1848,0,34000,34000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1872
"261",2010,28,190,0,0,0,0,0,0,0,129,61,0,0,0,0,0,0,0,0,61,129,190,0,0,0,0,129,61,129,61,0,0,190,0,0,129,0,0,0,0,0,0,129,0,0,0,129,0,0,0,0,0,0,0,0,0,0,61,0,129,0,0,0,0,0,0,0,61,129,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190
"262",2010,29,1759,0,0,124,170,472,0,85,114,535,151,0,0,108,0,0,0,0,1270,489,1176,0,151,66,366,471,1288,609,1150,828,0,318,0,1147,489,760,81,128,1164,85,0,0,66,0,0,0,395,170,337,0,124,85,0,0,72,0,791,360,0,0,0,128,0,0,395,85,236,1523,0,24000,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759
"263",2010,30,266,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,266,266,0,266,0,0,0,0,266,0,0,266,0,0,266,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,0,0,0,266,0,27100,27100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266
"264",2010,31,107,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,107,0,107,0,107,107,0,0,0,107,0,107,0,0,107,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,107,0,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107
"265",2010,32,1422,0,76,0,0,73,196,81,271,242,0,0,0,0,217,266,0,0,943,479,863,0,352,0,207,738,684,1047,375,492,266,350,217,513,403,315,322,0,718,0,191,0,0,0,191,0,0,0,0,242,322,0,154,0,0,0,644,242,73,191,0,81,191,0,0,0,80,1342,0,30000,32500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1422
"266",2010,33,555,0,0,0,124,77,354,0,0,0,0,0,0,0,0,0,0,0,129,426,314,0,77,0,164,0,555,0,555,354,0,0,267,164,426,129,0,52,503,0,52,0,313,52,0,0,0,0,190,0,0,0,0,0,0,0,52,339,0,0,0,0,0,164,0,0,0,555,0,12000,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,555
"267",2010,34,32842,0,335,2392,2103,4118,4041,6230,3953,3183,2386,1890,1304,643,116,148,0,0,17357,15485,16491,749,3215,753,11634,7375,25467,16538,16304,19693,5654,13345,4266,4747,13229,11228,1435,1667,19479,923,4055,1126,2012,5735,690,733,1583,356,1240,4408,4608,384,2108,966,827,798,9252,9513,3412,5057,356,3438,402,472,68,798,4412,28350,80,15000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32842
"268",2010,35,609,0,0,0,0,171,0,0,238,72,0,0,58,0,0,27,43,0,537,72,138,58,171,0,242,241,368,284,325,0,0,0,354,255,72,256,0,0,377,117,72,0,198,0,170,72,0,0,0,68,0,58,0,0,0,0,214,153,72,0,0,0,170,0,0,0,183,426,0,14000,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609
"269",2010,36,22139,74,56,579,1070,2766,3692,3491,1466,3363,2266,1154,786,485,151,199,204,337,12064,10075,12437,472,2022,372,6836,9118,13021,12108,10031,7528,2678,4193,4973,8516,8436,6276,193,419,13492,1005,2021,1197,2875,2235,1164,2502,1798,434,659,2125,1914,243,912,382,472,172,8517,5402,2411,1053,275,949,668,1250,1442,172,2901,19114,124,19400,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22139
"270",2010,37,4899,0,92,892,291,178,711,826,490,438,410,81,86,77,0,77,72,178,2852,2047,2330,165,365,63,1976,1235,3664,2109,2790,1610,952,587,765,1320,1328,1206,153,0,1424,285,914,305,72,554,589,0,94,0,178,614,696,0,77,54,0,0,2252,1322,77,554,52,62,420,160,0,0,635,4264,0,14800,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4899
"271",2010,39,2563,0,288,281,290,38,274,229,508,149,117,185,158,0,0,46,0,0,1469,1094,1274,0,86,0,1203,967,1596,1052,1511,1123,46,241,282,1135,676,409,0,0,697,248,140,238,102,38,0,72,204,86,127,65,0,185,444,0,0,0,1812,201,444,38,0,0,0,0,68,0,872,1540,151,0,53000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2563
"272",2010,40,533,0,0,0,0,0,127,209,0,197,0,0,0,0,0,0,0,0,290,243,458,0,0,0,75,156,377,324,209,191,0,127,138,268,243,227,0,0,389,81,0,0,0,0,0,71,81,0,75,116,127,0,0,0,0,0,63,116,71,0,0,202,0,0,81,0,127,406,0,24020,24020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533
"273",2010,41,661,0,0,75,83,0,0,315,0,106,0,0,0,0,82,0,0,0,157,504,421,0,82,0,158,106,555,279,382,0,0,306,0,197,280,0,0,0,174,106,0,0,83,0,0,0,0,0,91,0,0,106,0,0,0,0,472,106,83,0,0,0,0,0,0,0,75,586,0,5000,42860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661
"274",2010,42,8872,0,0,1079,926,1564,1283,154,1676,634,390,726,0,333,0,0,0,107,4374,4498,4161,222,532,143,3814,2328,6544,4610,4262,4832,1933,2023,721,2190,3812,1318,122,301,4229,0,776,724,191,1049,78,146,317,114,1006,850,1625,0,203,52,98,168,3832,2121,857,951,118,330,0,375,120,168,749,7699,424,11100,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8872
"275",2010,44,1354,0,0,61,80,88,279,0,132,276,200,159,0,0,0,79,0,0,722,632,633,0,213,0,508,439,915,949,405,285,142,422,164,485,632,555,0,71,928,140,207,0,0,79,343,0,156,0,134,262,235,0,66,0,0,0,424,298,222,79,60,63,140,0,68,0,219,1135,0,30000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1354
"276",2010,45,2881,0,0,100,287,395,940,0,185,143,443,91,62,0,235,0,0,0,1563,1318,1649,0,171,226,835,293,2588,685,2196,784,370,991,703,430,1065,839,520,0,1567,0,418,70,297,727,88,0,123,66,0,74,263,0,331,0,86,176,720,680,811,406,0,0,88,0,0,176,1191,1628,62,3500,24000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2881
"277",2010,47,985,0,0,0,223,0,63,267,103,160,81,0,88,0,0,0,0,0,663,322,611,0,88,0,286,701,284,795,190,279,0,0,0,762,259,473,0,0,747,81,0,0,0,0,169,63,169,0,0,312,89,0,0,89,0,0,272,312,63,0,0,0,169,0,169,0,127,858,0,43200,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,985
"278",2010,48,13741,0,119,1632,1657,1909,1719,1091,1183,2239,708,532,291,552,0,109,0,0,8122,5619,7057,97,1863,0,4724,4273,9468,6118,7623,3464,689,1587,2648,5409,4957,4097,258,464,7191,942,1637,348,1875,94,1107,405,801,214,769,1050,1828,148,1156,671,0,432,5363,3578,1704,120,94,395,1116,351,588,432,1349,12288,104,13000,23000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13741
"279",2010,49,4468,273,190,447,579,1047,395,394,260,292,435,0,0,82,0,74,0,0,2571,1897,2200,0,235,0,2033,1786,2682,1769,2699,934,113,456,679,1731,1660,1394,82,0,2708,146,567,0,723,480,357,230,231,59,578,282,291,0,124,66,0,0,1911,663,816,361,124,71,70,287,103,0,1267,3201,0,10000,16000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4468
"280",2010,50,280,0,0,0,0,0,0,0,0,0,0,0,196,84,0,0,0,0,196,84,0,0,280,0,0,280,0,280,0,196,0,196,0,84,0,0,0,0,196,84,0,0,0,0,0,0,0,0,0,0,196,84,0,0,0,0,84,196,0,0,0,0,0,0,0,0,0,280,0,18000,18000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280
"281",2010,51,3022,0,0,207,267,171,646,497,325,259,322,194,61,0,73,0,0,0,1674,1348,2157,0,296,103,466,1278,1744,1817,1205,612,73,112,1164,1199,1223,1224,0,0,1466,812,301,81,444,0,262,96,141,239,0,89,430,550,163,143,103,0,949,393,1093,0,89,76,175,178,69,0,125,2897,0,27400,35000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3022
"282",2010,53,3274,0,0,302,0,368,659,706,86,720,84,97,65,187,0,0,0,0,2380,894,2583,90,145,89,367,749,2525,1091,2183,957,225,474,474,1799,676,1508,0,36,2145,89,231,72,298,0,160,0,174,36,573,221,540,0,256,279,0,0,1955,499,292,0,0,350,0,36,142,0,359,2915,0,7800,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3274
"283",2010,54,124,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,124,0,124,0,0,0,0,124,0,124,0,124,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,124,0,7600,7600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124
"284",2010,55,1629,0,0,103,105,466,0,350,253,24,86,133,0,0,0,109,0,0,979,650,1171,0,109,0,349,824,805,743,886,329,0,109,306,1006,545,626,111,0,1107,284,0,0,176,144,363,260,109,0,0,0,315,24,0,0,0,0,674,109,452,0,0,0,174,220,0,0,0,1421,208,20000,38400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629
"285",2011,1,1984,0,0,14,0,235,68,570,442,0,360,98,0,128,69,0,0,0,1267,717,1513,364,0,0,107,0,1498,855,1129,1137,199,0,116,1337,634,607,0,364,1066,126,442,0,448,0,126,0,375,0,229,337,0,0,14,0,0,0,0,785,119,0,0,23,0,0,375,0,1074,896,14,0,0,486,318,105,0,0,556,0,126,0,15600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1984
"286",2011,4,2165,0,185,43,0,242,147,185,225,177,126,248,71,32,207,277,0,0,1690,475,993,49,559,228,336,0,1037,772,1393,737,287,0,398,1045,246,703,0,0,1292,50,0,71,0,0,98,0,500,0,125,0,0,50,78,0,0,0,0,428,423,0,0,0,0,0,233,0,175,1912,78,0,0,1128,207,100,285,177,983,0,98,18000,25100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2165
"287",2011,5,417,0,0,78,0,46,293,0,0,0,0,0,0,0,0,0,0,0,46,371,211,0,0,0,206,0,273,144,273,227,0,0,144,174,165,0,0,0,124,165,0,0,21,0,46,0,0,0,0,0,0,144,78,0,0,0,0,21,78,0,0,0,0,46,0,144,128,211,78,0,0,144,21,0,0,0,128,0,0,2801,2801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417
"288",2011,6,31794,492,78,1551,2950,5912,3981,2885,3546,3286,2965,1226,545,502,482,133,155,1105,17724,14070,16305,501,4975,586,9427,0,18125,17935,13859,4950,1358,0,6495,16365,9947,10981,682,1205,17449,2043,3709,1310,2716,444,1882,0,3705,479,1407,2316,0,627,2225,0,838,55,0,7184,4858,444,0,505,0,574,1565,145,2773,28679,342,0,0,13669,2505,1954,5410,565,14690,527,1229,24000,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31794
"289",2011,8,1561,0,0,128,57,0,245,768,189,94,0,0,80,0,0,0,0,0,953,608,1131,0,0,0,430,0,1273,231,1330,181,0,0,272,1081,480,578,0,0,696,598,36,0,171,0,268,0,277,85,57,0,0,245,94,0,0,0,0,171,277,0,0,57,0,0,0,0,0,1561,0,0,0,288,23,0,133,0,703,0,353,28000,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561
"290",2011,9,11699,0,218,471,571,1455,2093,1245,1710,2013,701,604,165,78,218,157,0,0,6509,5190,7601,93,1044,94,2867,0,8843,6096,5603,6796,3563,0,979,2473,4498,4428,162,138,4537,145,4801,157,408,2033,565,0,443,156,509,1829,0,33,685,0,0,0,0,4460,858,2033,0,753,0,248,0,0,1284,10197,218,0,0,2856,3424,389,2590,0,3097,51,199,15000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11699
"291",2011,10,1347,0,0,0,0,0,669,0,0,562,0,0,0,0,0,0,0,116,669,678,1347,0,0,0,0,0,65,678,669,0,0,0,0,1347,562,65,0,0,1231,0,0,0,0,0,0,0,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,0,1347,0,0,0,1282,0,0,0,562,678,0,0,76150,76150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1347
